Date,AccountId,AccountName,Service,Region,Cost,Currency,Month
2025-07-30,123456789012,Production,Amazon EC2,ap-southeast-1,20.41,USD,2025-07
2025-07-30,123456789013,Development,Amazon EC2,us-east-1,20.93,USD,2025-07
2025-07-30,123456789014,Testing,Amazon EC2,us-east-1,22.58,USD,2025-07
2025-07-30,123456789012,Production,Amazon S3,us-west-2,5.87,USD,2025-07
2025-07-30,123456789013,Development,Amazon S3,ap-southeast-1,7.98,USD,2025-07
2025-07-30,123456789014,Testing,Amazon S3,us-west-2,6.22,USD,2025-07
2025-07-30,123456789012,Production,Amazon RDS,eu-west-1,15.69,USD,2025-07
2025-07-30,123456789013,Development,Amazon RDS,eu-west-1,14.73,USD,2025-07
2025-07-30,123456789014,Testing,Amazon RDS,us-west-2,14.93,USD,2025-07
2025-07-30,123456789012,Production,AWS Lambda,us-west-2,3.02,USD,2025-07
2025-07-30,123456789013,Development,AWS Lambda,ap-southeast-1,2.43,USD,2025-07
2025-07-30,123456789014,Testing,AWS Lambda,ap-southeast-1,2.44,USD,2025-07
2025-07-30,123456789012,Production,Amazon CloudFront,ap-southeast-1,8.71,USD,2025-07
2025-07-30,123456789013,Development,Amazon CloudFront,us-west-2,10.89,USD,2025-07
2025-07-30,123456789014,Testing,Amazon CloudFront,us-west-2,11.24,USD,2025-07
2025-07-30,123456789012,Production,Amazon DynamoDB,ap-southeast-1,4.15,USD,2025-07
2025-07-30,123456789013,Development,Amazon DynamoDB,us-east-1,3.72,USD,2025-07
2025-07-30,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,4.19,USD,2025-07
2025-07-30,123456789012,Production,Amazon ECS,eu-west-1,17.37,USD,2025-07
2025-07-30,123456789013,Development,Amazon ECS,eu-west-1,16.6,USD,2025-07
2025-07-30,123456789014,Testing,Amazon ECS,ap-southeast-1,16.25,USD,2025-07
2025-07-30,123456789012,Production,Amazon VPC,eu-west-1,1.42,USD,2025-07
2025-07-30,123456789013,Development,Amazon VPC,us-west-2,1.57,USD,2025-07
2025-07-30,123456789014,Testing,Amazon VPC,eu-west-1,1.03,USD,2025-07
2025-07-30,123456789012,Production,AWS Data Transfer,us-east-1,5.42,USD,2025-07
2025-07-30,123456789013,Development,AWS Data Transfer,eu-west-1,6.09,USD,2025-07
2025-07-30,123456789014,Testing,AWS Data Transfer,ap-southeast-1,4.06,USD,2025-07
2025-07-31,123456789012,Production,Amazon EC2,ap-southeast-1,23.52,USD,2025-07
2025-07-31,123456789013,Development,Amazon EC2,us-east-1,16.23,USD,2025-07
2025-07-31,123456789014,Testing,Amazon EC2,eu-west-1,23.73,USD,2025-07
2025-07-31,123456789012,Production,Amazon S3,eu-west-1,6.0,USD,2025-07
2025-07-31,123456789013,Development,Amazon S3,eu-west-1,6.72,USD,2025-07
2025-07-31,123456789014,Testing,Amazon S3,us-east-1,6.13,USD,2025-07
2025-07-31,123456789012,Production,Amazon RDS,ap-southeast-1,10.75,USD,2025-07
2025-07-31,123456789013,Development,Amazon RDS,eu-west-1,12.39,USD,2025-07
2025-07-31,123456789014,Testing,Amazon RDS,us-east-1,13.28,USD,2025-07
2025-07-31,123456789012,Production,AWS Lambda,eu-west-1,2.0,USD,2025-07
2025-07-31,123456789013,Development,AWS Lambda,us-west-2,2.35,USD,2025-07
2025-07-31,123456789014,Testing,AWS Lambda,ap-southeast-1,2.33,USD,2025-07
2025-07-31,123456789012,Production,Amazon CloudFront,us-east-1,12.63,USD,2025-07
2025-07-31,123456789013,Development,Amazon CloudFront,eu-west-1,10.47,USD,2025-07
2025-07-31,123456789014,Testing,Amazon CloudFront,us-east-1,11.66,USD,2025-07
2025-07-31,123456789012,Production,Amazon DynamoDB,us-east-1,3.7,USD,2025-07
2025-07-31,123456789013,Development,Amazon DynamoDB,us-west-2,3.33,USD,2025-07
2025-07-31,123456789014,Testing,Amazon DynamoDB,us-west-2,4.82,USD,2025-07
2025-07-31,123456789012,Production,Amazon ECS,ap-southeast-1,19.05,USD,2025-07
2025-07-31,123456789013,Development,Amazon ECS,us-east-1,12.67,USD,2025-07
2025-07-31,123456789014,Testing,Amazon ECS,us-east-1,18.11,USD,2025-07
2025-07-31,123456789012,Production,Amazon VPC,eu-west-1,1.33,USD,2025-07
2025-07-31,123456789013,Development,Amazon VPC,eu-west-1,1.35,USD,2025-07
2025-07-31,123456789014,Testing,Amazon VPC,us-east-1,1.44,USD,2025-07
2025-07-31,123456789012,Production,AWS Data Transfer,us-east-1,4.69,USD,2025-07
2025-07-31,123456789013,Development,AWS Data Transfer,us-east-1,6.41,USD,2025-07
2025-07-31,123456789014,Testing,AWS Data Transfer,eu-west-1,4.75,USD,2025-07
2025-08-01,123456789012,Production,Amazon EC2,eu-west-1,16.63,USD,2025-08
2025-08-01,123456789013,Development,Amazon EC2,ap-southeast-1,24.2,USD,2025-08
2025-08-01,123456789014,Testing,Amazon EC2,us-east-1,20.45,USD,2025-08
2025-08-01,123456789012,Production,Amazon S3,us-east-1,5.77,USD,2025-08
2025-08-01,123456789013,Development,Amazon S3,ap-southeast-1,6.83,USD,2025-08
2025-08-01,123456789014,Testing,Amazon S3,us-east-1,5.69,USD,2025-08
2025-08-01,123456789012,Production,Amazon RDS,ap-southeast-1,12.97,USD,2025-08
2025-08-01,123456789013,Development,Amazon RDS,us-west-2,12.02,USD,2025-08
2025-08-01,123456789014,Testing,Amazon RDS,us-west-2,12.45,USD,2025-08
2025-08-01,123456789012,Production,AWS Lambda,us-west-2,2.31,USD,2025-08
2025-08-01,123456789013,Development,AWS Lambda,us-east-1,2.5,USD,2025-08
2025-08-01,123456789014,Testing,AWS Lambda,us-west-2,3.21,USD,2025-08
2025-08-01,123456789012,Production,Amazon CloudFront,eu-west-1,10.0,USD,2025-08
2025-08-01,123456789013,Development,Amazon CloudFront,us-west-2,8.61,USD,2025-08
2025-08-01,123456789014,Testing,Amazon CloudFront,ap-southeast-1,11.02,USD,2025-08
2025-08-01,123456789012,Production,Amazon DynamoDB,us-east-1,3.89,USD,2025-08
2025-08-01,123456789013,Development,Amazon DynamoDB,eu-west-1,3.95,USD,2025-08
2025-08-01,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,4.34,USD,2025-08
2025-08-01,123456789012,Production,Amazon ECS,us-east-1,15.14,USD,2025-08
2025-08-01,123456789013,Development,Amazon ECS,us-west-2,18.36,USD,2025-08
2025-08-01,123456789014,Testing,Amazon ECS,us-west-2,14.62,USD,2025-08
2025-08-01,123456789012,Production,Amazon VPC,us-east-1,1.12,USD,2025-08
2025-08-01,123456789013,Development,Amazon VPC,us-east-1,1.09,USD,2025-08
2025-08-01,123456789014,Testing,Amazon VPC,eu-west-1,1.6,USD,2025-08
2025-08-01,123456789012,Production,AWS Data Transfer,eu-west-1,5.88,USD,2025-08
2025-08-01,123456789013,Development,AWS Data Transfer,eu-west-1,3.99,USD,2025-08
2025-08-01,123456789014,Testing,AWS Data Transfer,us-east-1,4.7,USD,2025-08
2025-08-02,123456789012,Production,Amazon EC2,us-west-2,11.95,USD,2025-08
2025-08-02,123456789013,Development,Amazon EC2,us-east-1,11.35,USD,2025-08
2025-08-02,123456789014,Testing,Amazon EC2,ap-southeast-1,11.1,USD,2025-08
2025-08-02,123456789012,Production,Amazon S3,ap-southeast-1,3.19,USD,2025-08
2025-08-02,123456789013,Development,Amazon S3,us-west-2,2.89,USD,2025-08
2025-08-02,123456789014,Testing,Amazon S3,ap-southeast-1,2.71,USD,2025-08
2025-08-02,123456789012,Production,Amazon RDS,eu-west-1,5.59,USD,2025-08
2025-08-02,123456789013,Development,Amazon RDS,eu-west-1,6.71,USD,2025-08
2025-08-02,123456789014,Testing,Amazon RDS,us-west-2,7.16,USD,2025-08
2025-08-02,123456789012,Production,AWS Lambda,ap-southeast-1,1.35,USD,2025-08
2025-08-02,123456789013,Development,AWS Lambda,us-east-1,1.29,USD,2025-08
2025-08-02,123456789014,Testing,AWS Lambda,eu-west-1,1.1,USD,2025-08
2025-08-02,123456789012,Production,Amazon CloudFront,us-east-1,4.54,USD,2025-08
2025-08-02,123456789013,Development,Amazon CloudFront,ap-southeast-1,4.24,USD,2025-08
2025-08-02,123456789014,Testing,Amazon CloudFront,us-east-1,6.08,USD,2025-08
2025-08-02,123456789012,Production,Amazon DynamoDB,us-west-2,1.97,USD,2025-08
2025-08-02,123456789013,Development,Amazon DynamoDB,ap-southeast-1,2.0,USD,2025-08
2025-08-02,123456789014,Testing,Amazon DynamoDB,us-east-1,1.92,USD,2025-08
2025-08-02,123456789012,Production,Amazon ECS,us-west-2,7.17,USD,2025-08
2025-08-02,123456789013,Development,Amazon ECS,us-west-2,7.47,USD,2025-08
2025-08-02,123456789014,Testing,Amazon ECS,us-east-1,7.94,USD,2025-08
2025-08-02,123456789012,Production,Amazon VPC,us-west-2,0.8,USD,2025-08
2025-08-02,123456789013,Development,Amazon VPC,us-west-2,0.57,USD,2025-08
2025-08-02,123456789014,Testing,Amazon VPC,us-east-1,0.76,USD,2025-08
2025-08-02,123456789012,Production,AWS Data Transfer,us-west-2,2.33,USD,2025-08
2025-08-02,123456789013,Development,AWS Data Transfer,us-west-2,2.69,USD,2025-08
2025-08-02,123456789014,Testing,AWS Data Transfer,eu-west-1,2.28,USD,2025-08
2025-08-03,123456789012,Production,Amazon EC2,eu-west-1,8.93,USD,2025-08
2025-08-03,123456789013,Development,Amazon EC2,us-east-1,10.84,USD,2025-08
2025-08-03,123456789014,Testing,Amazon EC2,eu-west-1,10.74,USD,2025-08
2025-08-03,123456789012,Production,Amazon S3,eu-west-1,2.91,USD,2025-08
2025-08-03,123456789013,Development,Amazon S3,eu-west-1,2.8,USD,2025-08
2025-08-03,123456789014,Testing,Amazon S3,eu-west-1,2.52,USD,2025-08
2025-08-03,123456789012,Production,Amazon RDS,ap-southeast-1,5.04,USD,2025-08
2025-08-03,123456789013,Development,Amazon RDS,eu-west-1,5.73,USD,2025-08
2025-08-03,123456789014,Testing,Amazon RDS,eu-west-1,6.54,USD,2025-08
2025-08-03,123456789012,Production,AWS Lambda,eu-west-1,1.14,USD,2025-08
2025-08-03,123456789013,Development,AWS Lambda,eu-west-1,1.6,USD,2025-08
2025-08-03,123456789014,Testing,AWS Lambda,eu-west-1,1.26,USD,2025-08
2025-08-03,123456789012,Production,Amazon CloudFront,ap-southeast-1,6.46,USD,2025-08
2025-08-03,123456789013,Development,Amazon CloudFront,us-east-1,6.26,USD,2025-08
2025-08-03,123456789014,Testing,Amazon CloudFront,ap-southeast-1,4.14,USD,2025-08
2025-08-03,123456789012,Production,Amazon DynamoDB,us-east-1,2.01,USD,2025-08
2025-08-03,123456789013,Development,Amazon DynamoDB,us-east-1,1.77,USD,2025-08
2025-08-03,123456789014,Testing,Amazon DynamoDB,us-west-2,2.28,USD,2025-08
2025-08-03,123456789012,Production,Amazon ECS,ap-southeast-1,9.2,USD,2025-08
2025-08-03,123456789013,Development,Amazon ECS,us-west-2,8.29,USD,2025-08
2025-08-03,123456789014,Testing,Amazon ECS,eu-west-1,7.14,USD,2025-08
2025-08-03,123456789012,Production,Amazon VPC,ap-southeast-1,0.5,USD,2025-08
2025-08-03,123456789013,Development,Amazon VPC,ap-southeast-1,0.58,USD,2025-08
2025-08-03,123456789014,Testing,Amazon VPC,us-west-2,0.66,USD,2025-08
2025-08-03,123456789012,Production,AWS Data Transfer,us-east-1,2.13,USD,2025-08
2025-08-03,123456789013,Development,AWS Data Transfer,us-west-2,2.44,USD,2025-08
2025-08-03,123456789014,Testing,AWS Data Transfer,ap-southeast-1,2.91,USD,2025-08
2025-08-04,123456789012,Production,Amazon EC2,eu-west-1,18.78,USD,2025-08
2025-08-04,123456789013,Development,Amazon EC2,ap-southeast-1,23.84,USD,2025-08
2025-08-04,123456789014,Testing,Amazon EC2,eu-west-1,19.72,USD,2025-08
2025-08-04,123456789012,Production,Amazon S3,ap-southeast-1,8.09,USD,2025-08
2025-08-04,123456789013,Development,Amazon S3,us-west-2,5.49,USD,2025-08
2025-08-04,123456789014,Testing,Amazon S3,us-east-1,5.01,USD,2025-08
2025-08-04,123456789012,Production,Amazon RDS,ap-southeast-1,14.87,USD,2025-08
2025-08-04,123456789013,Development,Amazon RDS,eu-west-1,11.95,USD,2025-08
2025-08-04,123456789014,Testing,Amazon RDS,eu-west-1,13.21,USD,2025-08
2025-08-04,123456789012,Production,AWS Lambda,eu-west-1,2.63,USD,2025-08
2025-08-04,123456789013,Development,AWS Lambda,ap-southeast-1,2.3,USD,2025-08
2025-08-04,123456789014,Testing,AWS Lambda,us-east-1,2.86,USD,2025-08
2025-08-04,123456789012,Production,Amazon CloudFront,us-east-1,12.39,USD,2025-08
2025-08-04,123456789013,Development,Amazon CloudFront,us-west-2,8.03,USD,2025-08
2025-08-04,123456789014,Testing,Amazon CloudFront,us-east-1,8.34,USD,2025-08
2025-08-04,123456789012,Production,Amazon DynamoDB,us-west-2,3.43,USD,2025-08
2025-08-04,123456789013,Development,Amazon DynamoDB,us-west-2,3.8,USD,2025-08
2025-08-04,123456789014,Testing,Amazon DynamoDB,ap-southeast-1,3.16,USD,2025-08
2025-08-04,123456789012,Production,Amazon ECS,us-west-2,14.95,USD,2025-08
2025-08-04,123456789013,Development,Amazon ECS,us-west-2,17.66,USD,2025-08
2025-08-04,123456789014,Testing,Amazon ECS,eu-west-1,13.42,USD,2025-08
2025-08-04,123456789012,Production,Amazon VPC,us-east-1,1.29,USD,2025-08
2025-08-04,123456789013,Development,Amazon VPC,us-east-1,1.09,USD,2025-08
2025-08-04,123456789014,Testing,Amazon VPC,us-west-2,1.59,USD,2025-08
2025-08-04,123456789012,Production,AWS Data Transfer,ap-southeast-1,5.64,USD,2025-08
2025-08-04,123456789013,Development,AWS Data Transfer,eu-west-1,4.96,USD,2025-08
2025-08-04,123456789014,Testing,AWS Data Transfer,us-west-2,4.94,USD,2025-08
2025-08-05,123456789012,Production,Amazon EC2,us-west-2,18.13,USD,2025-08
2025-08-05,123456789013,Development,Amazon EC2,us-west-2,22.14,USD,2025-08
2025-08-05,123456789014,Testing,Amazon EC2,us-east-1,20.28,USD,2025-08
2025-08-05,123456789012,Production,Amazon S3,us-east-1,6.33,USD,2025-08
2025-08-05,123456789013,Development,Amazon S3,us-west-2,7.7,USD,2025-08
2025-08-05,123456789014,Testing,Amazon S3,us-east-1,5.59,USD,2025-08
2025-08-05,123456789012,Production,Amazon RDS,eu-west-1,13.99,USD,2025-08
2025-08-05,123456789013,Development,Amazon RDS,us-west-2,13.35,USD,2025-08
2025-08-05,123456789014,Testing,Amazon RDS,eu-west-1,15.12,USD,2025-08
2025-08-05,123456789012,Production,AWS Lambda,eu-west-1,3.0,USD,2025-08
2025-08-05,123456789013,Development,AWS Lambda,us-east-1,2.83,USD,2025-08
2025-08-05,123456789014,Testing,AWS Lambda,ap-southeast-1,2.0,USD,2025-08
2025-08-05,123456789012,Production,Amazon CloudFront,us-east-1,11.54,USD,2025-08
2025-08-05,123456789013,Development,Amazon CloudFront,eu-west-1,10.92,USD,2025-08
2025-08-05,123456789014,Testing,Amazon CloudFront,us-west-2,9.26,USD,2025-08
2025-08-05,123456789012,Production,Amazon DynamoDB,eu-west-1,4.1,USD,2025-08
2025-08-05,123456789013,Development,Amazon DynamoDB,eu-west-1,4.7,USD,2025-08
2025-08-05,123456789014,Testing,Amazon DynamoDB,us-east-1,3.85,USD,2025-08
2025-08-05,123456789012,Production,Amazon ECS,us-west-2,17.47,USD,2025-08
2025-08-05,123456789013,Development,Amazon ECS,us-east-1,16.42,USD,2025-08
2025-08-05,123456789014,Testing,Amazon ECS,ap-southeast-1,12.05,USD,2025-08
2025-08-05,123456789012,Production,Amazon VPC,ap-southeast-1,1.36,USD,2025-08
2025-08-05,123456789013,Development,Amazon VPC,us-east-1,1.06,USD,2025-08
2025-08-05,123456789014,Testing,Amazon VPC,eu-west-1,1.41,USD,2025-08
2025-08-05,123456789012,Production,AWS Data Transfer,us-west-2,5.88,USD,2025-08
2025-08-05,123456789013,Development,AWS Data Transfer,us-east-1,4.43,USD,2025-08
2025-08-05,123456789014,Testing,AWS Data Transfer,eu-west-1,6.44,USD,2025-08
2025-08-06,123456789012,Production,Amazon EC2,us-west-2,20.18,USD,2025-08
2025-08-06,123456789013,Development,Amazon EC2,ap-southeast-1,21.4,USD,2025-08
2025-08-06,123456789014,Testing,Amazon EC2,ap-southeast-1,17.79,USD,2025-08
2025-08-06,123456789012,Production,Amazon S3,eu-west-1,5.67,USD,2025-08
2025-08-06,123456789013,Development,Amazon S3,us-east-1,7.6,USD,2025-08
2025-08-06,123456789014,Testing,Amazon S3,eu-west-1,7.22,USD,2025-08
2025-08-06,123456789012,Production,Amazon RDS,eu-west-1,11.92,USD,2025-08
2025-08-06,123456789013,Development,Amazon RDS,eu-west-1,10.11,USD,2025-08
2025-08-06,123456789014,Testing,Amazon RDS,eu-west-1,13.09,USD,2025-08
2025-08-06,123456789012,Production,AWS Lambda,us-east-1,3.13,USD,2025-08
2025-08-06,123456789013,Development,AWS Lambda,eu-west-1,3.06,USD,2025-08
2025-08-06,123456789014,Testing,AWS Lambda,us-east-1,2.66,USD,2025-08
2025-08-06,123456789012,Production,Amazon CloudFront,ap-southeast-1,10.09,USD,2025-08
2025-08-06,123456789013,Development,Amazon CloudFront,eu-west-1,10.25,USD,2025-08
2025-08-06,123456789014,Testing,Amazon CloudFront,ap-southeast-1,10.03,USD,2025-08
2025-08-06,123456789012,Production,Amazon DynamoDB,ap-southeast-1,4.41,USD,2025-08
2025-08-06,123456789013,Development,Amazon DynamoDB,eu-west-1,3.28,USD,2025-08
2025-08-06,123456789014,Testing,Amazon DynamoDB,eu-west-1,4.78,USD,2025-08
2025-08-06,123456789012,Production,Amazon ECS,ap-southeast-1,14.44,USD,2025-08
2025-08-06,123456789013,Development,Amazon ECS,eu-west-1,15.57,USD,2025-08
2025-08-06,123456789014,Testing,Amazon ECS,us-east-1,19.35,USD,2025-08
2025-08-06,123456789012,Production,Amazon VPC,us-west-2,1.02,USD,2025-08
2025-08-06,123456789013,Development,Amazon VPC,ap-southeast-1,1.61,USD,2025-08
2025-08-06,123456789014,Testing,Amazon VPC,ap-southeast-1,1.24,USD,2025-08
2025-08-06,123456789012,Production,AWS Data Transfer,us-east-1,4.91,USD,2025-08
2025-08-06,123456789013,Development,AWS Data Transfer,eu-west-1,5.29,USD,2025-08
2025-08-06,123456789014,Testing,AWS Data Transfer,us-west-2,5.4,USD,2025-08
2025-08-07,123456789012,Production,Amazon EC2,ap-southeast-1,16.03,USD,2025-08
2025-08-07,123456789013,Development,Amazon EC2,us-west-2,16.49,USD,2025-08
2025-08-07,123456789014,Testing,Amazon EC2,us-west-2,16.43,USD,2025-08
2025-08-07,123456789012,Production,Amazon S3,us-east-1,5.41,USD,2025-08
2025-08-07,123456789013,Development,Amazon S3,ap-southeast-1,6.99,USD,2025-08
2025-08-07,123456789014,Testing,Amazon S3,eu-west-1,5.35,USD,2025-08
2025-08-07,123456789012,Production,Amazon RDS,ap-southeast-1,13.07,USD,2025-08
2025-08-07,123456789013,Development,Amazon RDS,us-east-1,13.01,USD,2025-08
2025-08-07,123456789014,Testing,Amazon RDS,ap-southeast-1,14.32,USD,2025-08
2025-08-07,123456789012,Production,AWS Lambda,us-west-2,2.66,USD,2025-08
2025-08-07,123456789013,Development,AWS Lambda,eu-west-1,3.06,USD,2025-08
2025-08-07,123456789014,Testing,AWS Lambda,us-west-2,3.19,USD,2025-08
2025-08-07,123456789012,Production,Amazon CloudFront,us-east-1,9.84,USD,2025-08
2025-08-07,123456789013,Development,Amazon CloudFront,us-west-2,9.07,USD,2025-08
2025-08-07,123456789014,Testing,Amazon CloudFront,ap-southeast-1,12.94,USD,2025-08
2025-08-07,123456789012,Production,Amazon DynamoDB,eu-west-1,4.49,USD,2025-08
2025-08-07,123456789013,Development,Amazon DynamoDB,ap-southeast-1,3.18,USD,2025-08
2025-08-07,123456789014,Testing,Amazon DynamoDB,us-west-2,3.85,USD,2025-08
2025-08-07,123456789012,Production,Amazon ECS,us-east-1,16.43,USD,2025-08
2025-08-07,123456789013,Development,Amazon ECS,us-east-1,17.84,USD,2025-08
2025-08-07,123456789014,Testing,Amazon ECS,us-west-2,16.22,USD,2025-08
2025-08-07,123456789012,Production,Amazon VPC,ap-southeast-1,1.33,USD,2025-08
2025-08-07,123456789013,Development,Amazon VPC,ap-southeast-1,1.11,USD,2025-08
2025-08-07,123456789014,Testing,Amazon VPC,ap-southeast-1,1.25,USD,2025-08
2025-08-07,123456789012,Production,AWS Data Transfer,eu-west-1,5.93,USD,2025-08
2025-08-07,123456789013,Development,AWS Data Transfer,us-east-1,5.15,USD,2025-08
2025-08-07,123456789014,Testing,AWS Data Transfer,eu-west-1,4.32,USD,2025-08
